     #eta_rho                    eta_z                 varrho1                 varrho2
  0.0000000000000000E+00 -0.8023230921330000E+00  0.9073652780170985E-02  0.7385351106229564E-01
  0.0000000000000000E+00 -0.7535526420790000E+00  0.9223830928408302E-02  0.9829360699150413E-01
  0.0000000000000000E+00 -0.7050683913569999E+00  0.9367077664644849E-02  0.1337797030788413E+00
  0.0000000000000000E+00 -0.6568864087430000E+00  0.9502924259563419E-02  0.1855520248861196E+00
  0.0000000000000000E+00 -0.6090247959310000E+00  0.9630931474017137E-02  0.2609887553930397E+00
  0.0000000000000000E+00 -0.5615041084640000E+00  0.9750695082729129E-02  0.3698435367971197E+00
  0.0000000000000000E+00 -0.5143479030270000E+00  0.9861851372908917E-02  0.5236029317879001E+00
  0.0000000000000000E+00 -0.4675834627770000E+00  0.9964082579841299E-02  0.7328625785293920E+00
  0.0000000000000000E+00 -0.4212427802450000E+00  0.1005712224817389E-01  0.1001399588128459E+01
  0.0000000000000000E+00 -0.3753639244250000E+00  0.1014076055040892E-01  0.1316538561652460E+01
  0.0000000000000000E+00 -0.3299930022210000E+00  0.1021484966204362E-01  0.1638507428070417E+01
  0.0000000000000000E+00 -0.2851870806420000E+00  0.1027930940456439E-01  0.1896394612427597E+01
  0.0000000000000000E+00 -0.2410187483340000E+00  0.1033413356084396E-01  0.2001227252359905E+01
  0.0000000000000000E+00 -0.1975836727160000E+00  0.1037939762726605E-01  0.1881081255163085E+01
  0.0000000000000000E+00 -0.1550141460330000E+00  0.1041526950285509E-01  0.1526646714566694E+01
  0.0000000000000000E+00 -0.1135061888960000E+00  0.1044202631806892E-01  0.1018432287338642E+01
  0.0000000000000000E+00 -0.7338362321000000E-01  0.1046008528136933E-01  0.5079177987925808E+00
  0.0000000000000000E+00 -0.3530163775500000E-01  0.1047007329241474E-01  0.1522977978779846E+00
  0.0000000000000000E+00 -0.2000000000000000E-02  0.1047307373256142E-01  0.3384731851145018E-01
  0.0000000000000000E+00 -0.1952380952000000E-02  0.1047307418726039E-01  0.3382893823152341E-01
  0.0000000000000000E+00 -0.1904761905000000E-02  0.1047307463100281E-01  0.3381100072194437E-01
  0.0000000000000000E+00 -0.1857142857000000E-02  0.1047307506378867E-01  0.3379350599134996E-01
  0.0000000000000000E+00 -0.1809523810000000E-02  0.1047307548561792E-01  0.3377645404963297E-01
  0.0000000000000000E+00 -0.1761904762000000E-02  0.1047307589649056E-01  0.3375984490500383E-01
  0.0000000000000000E+00 -0.1714285714000000E-02  0.1047307629640670E-01  0.3374367856651969E-01
  0.0000000000000000E+00 -0.1666666667000000E-02  0.1047307668536620E-01  0.3372795504296922E-01
  0.0000000000000000E+00 -0.1619047619000000E-02  0.1047307706336913E-01  0.3371267434192295E-01
  0.0000000000000000E+00 -0.1571428571000000E-02  0.1047307743041543E-01  0.3369783647171513E-01
  0.0000000000000000E+00 -0.1523809524000000E-02  0.1047307778650521E-01  0.3368344144041074E-01
  0.0000000000000000E+00 -0.1476190476000000E-02  0.1047307813163840E-01  0.3366948925494104E-01
  0.0000000000000000E+00 -0.1428571429000000E-02  0.1047307846581495E-01  0.3365597992319572E-01
  0.0000000000000000E+00 -0.1380952381000000E-02  0.1047307878903491E-01  0.3364291345167956E-01
  0.0000000000000000E+00 -0.1333333333000000E-02  0.1047307910129830E-01  0.3363028984752114E-01
  0.0000000000000000E+00 -0.1285714286000000E-02  0.1047307940260508E-01  0.3361810911757992E-01
  0.0000000000000000E+00 -0.1238095238000000E-02  0.1047307969295526E-01  0.3360637126772097E-01
